"Grantor Primary SMTP";"Grantor Display Name";"Grantor Recipient Type";"Grantor Environment";"Folder";"Permission";"Allow/Deny";"Inherited";"InheritanceType";"Trustee Original Identity";"Trustee Primary SMTP";"Trustee Display Name";"Trustee Recipient Type";"Trustee Environment"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Firmen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/GAL Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Organizational Contacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/PeopleCentricConversation Buddies";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/Recipient Cache";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Notizen";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/PersonMetadata";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Postausgang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Posteingang";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Purges";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Recoverable Items";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/RSS-Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/RSS-Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Social Activity Notifications";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/SubstrateHolds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Konflikte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Lokale Fehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Synchronisierungsprobleme/Serverfehler";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Verlauf der Unterhaltung/Teamchat";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Versions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Ausgehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Eingehend";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"marlene.musterfrau@example.com";"Musterfrau Marlene";"UserMailbox/UserMailbox";"Cloud";"/Yammer-Stamm/Feeds";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/";"Author";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/a";"Author";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/a";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/a/aa";"Author";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/a/aa";"MailEnabled";"Allow";"False";"None";"aa@examplecom.onmicrosoft.com";"aa@examplecom.onmicrosoft.com";"aa";"PublicFolder/PublicFolder";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/a/aa";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/b";"Author";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/b";"Editor";"Allow";"False";"None";"zzz Postmaster example.com";"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud"
"PFMbx01_bc6f9fc8@examplecom.onmicrosoft.com";"PFMbx01";"UserMailbox/PublicFolderMailbox";"Cloud";"/b";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"";"Forward_ForwardingAddress_DeliverAndForward";"Allow";"False";"None";"john.doe@example.com";"john.doe@example.com";"Doe John";"UserMailbox/UserMailbox";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Archiv";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Aufgaben";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Calendar Logging";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Conversation Action Settings";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Dateien";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Deletions";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Entwürfe";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/ExternalContacts";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Gelöschte Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Gesendete Elemente";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Journal";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Junk-E-Mail";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"AvailabilityOnly";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Österreich";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Feiertage in Österreich";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kalender/Geburtstage";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kontakte";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{06967759-274D-40B2-A3EB-D7F9E73727D7}";"None";"Allow";"False";"None";"Default";"";"";"";"Cloud"
"postmaster@example.com";"zzz Postmaster example.com";"UserMailbox/UserMailbox";"Cloud";"/Kontakte/{A9E2BC46-B3A0-4243-B315-60D991004455}";"None";"Allow";"False";"None";"Anonymous";"";"";"";"Cloud"
